market_value,age,height,attacking,technical,tactical,defending,creativity,saves,anticipation,ball_distribution,aerial,avg_score_last_12_months,appearances_last_12_months,point_of_tournament,pos_D,pos_F,pos_G,pos_M,foot_Both,foot_Left,foot_Right,cluster
460,26,164,51,42,38,37,39,0,0,0,0,6.5,23,1515.82,False,True,False,False,False,False,True,4
535,26,163,55,53,38,39,48,0,0,0,0,6.91,28,1515.82,False,False,False,True,False,False,True,2
570,28,180,48,47,42,44,48,0,0,0,0,6.84,31,1515.82,False,False,False,True,False,False,True,2
185,22,179,43,43,37,47,40,0,0,0,0,6.49,16,1515.82,False,False,False,True,False,False,True,2
370,30,169,55,60,37,37,55,0,0,0,0,7.3,30,1515.82,False,False,False,True,False,True,False,6
350,29,184,36,42,51,67,35,0,0,0,0,6.77,23,1515.82,True,False,False,False,False,True,False,5
230,28,183,33,39,46,63,34,0,0,0,0,6.73,26,1515.82,True,False,False,False,False,True,False,5
275,24,177,35,37,35,53,36,0,0,0,0,6.52,31,1515.82,True,False,False,False,False,False,True,3
185,32,190,35,43,57,64,38,0,0,0,0,7.02,26,1515.82,True,False,False,False,False,False,True,3
410,25,173,37,40,38,52,38,0,0,0,0,6.57,26,1515.82,True,False,False,False,False,True,False,5
290,28,176,40,46,42,59,42,0,0,0,0,6.76,29,1515.82,True,False,False,False,False,False,True,3
360,32,189,0,0,40,0,0,51,37,49,54,6.8,34,1515.82,False,False,True,False,False,False,True,0
290,34,170,52,50,34,37,56,0,0,0,0,6.85,31,1515.82,False,False,False,True,False,False,True,2
270,22,175,45,46,38,42,45,0,0,0,0,6.88,12,1515.82,False,False,False,True,False,False,True,2
475,29,186,54,41,35,35,41,0,0,0,0,6.72,30,1515.82,False,False,False,True,False,False,True,2
365,29,180,53,48,36,40,45,0,0,0,0,6.82,18,1515.82,False,False,False,True,False,False,True,2
260,33,180,41,43,48,55,39,0,0,0,0,6.72,28,1515.82,False,False,False,True,False,False,True,2
265,31,174,45,46,46,54,46,0,0,0,0,6.77,21,1515.82,False,False,False,True,False,False,True,2
91,37,190,36,48,53,66,42,0,0,0,0,6.98,29,1515.82,True,False,False,False,False,False,True,3
210,30,189,37,45,50,58,37,0,0,0,0,6.77,23,1515.82,True,False,False,False,False,False,True,3
400,29,183,33,43,47,58,37,0,0,0,0,6.87,30,1515.82,True,False,False,False,False,False,True,3
145,33,180,37,40,47,59,40,0,0,0,0,6.71,24,1515.82,True,False,False,False,False,False,True,3
240,24,170,34,39,54,70,37,0,0,0,0,6.94,24,1515.82,True,False,False,False,False,True,False,5
490,29,186,0,0,38,0,0,55,40,47,54,6.96,32,1515.82,False,False,True,False,False,False,True,0
635,25,184,63,46,51,34,40,0,0,0,0,6.91,31,1515.82,False,True,False,False,False,True,False,7
455,28,180,61,42,49,35,43,0,0,0,0,6.51,13,1515.82,False,True,False,False,False,False,True,4
290,31,170,57,61,40,42,60,0,0,0,0,7.22,26,1515.82,False,False,False,True,False,True,False,6
445,30,182,55,62,25,28,57,0,0,0,0,7.16,30,1515.82,False,False,False,True,False,True,False,6
335,28,175,47,47,45,52,44,0,0,0,0,6.77,20,1515.82,False,False,False,True,False,False,True,2
395,31,180,52,54,34,39,50,0,0,0,0,6.76,29,1515.82,False,False,False,True,False,False,True,2
340,25,178,45,44,45,55,44,0,0,0,0,6.77,24,1515.82,False,False,False,True,False,False,True,2
275,36,184,35,44,48,60,36,0,0,0,0,6.75,32,1515.82,True,False,False,False,False,False,True,3
490,23,180,36,40,44,63,38,0,0,0,0,6.76,29,1515.82,True,False,False,False,False,False,True,3
425,28,189,39,41,53,65,38,0,0,0,0,6.87,31,1515.82,True,False,False,False,False,False,True,3
310,21,168,35,43,50,66,36,0,0,0,0,6.78,22,1515.82,True,False,False,False,False,True,False,5
380,29,186,40,45,46,63,46,0,0,0,0,6.82,24,1515.82,True,False,False,False,False,True,False,5
370,27,183,33,42,43,64,33,0,0,0,0,6.59,19,1515.82,True,False,False,False,False,False,True,3
325,31,189,33,41,48,61,35,0,0,0,0,6.54,27,1515.82,True,False,False,False,False,False,True,3
105,38,188,0,0,49,0,0,57,39,44,58,6.72,31,1515.82,False,False,True,False,False,False,True,0
415,31,176,61,46,43,38,40,0,0,0,0,6.81,29,1515.82,False,True,False,False,False,False,True,4
290,26,184,58,44,44,34,41,0,0,0,0,6.72,29,1515.82,False,True,False,False,False,True,False,7
400,30,175,65,51,48,32,47,0,0,0,0,7.12,32,1515.82,False,True,False,False,False,True,False,7
485,29,182,56,53,35,35,51,0,0,0,0,6.97,35,1515.82,False,False,False,True,False,False,True,2
300,24,170,48,46,33,40,50,0,0,0,0,6.65,12,1515.82,False,False,False,True,True,False,False,8
330,27,179,47,51,46,49,46,0,0,0,0,6.73,34,1515.82,False,False,False,True,False,False,True,2
235,33,172,49,45,34,41,46,0,0,0,0,6.68,31,1515.82,False,False,False,True,False,False,True,2
225,29,175,47,47,34,42,46,0,0,0,0,6.61,21,1515.82,False,False,False,True,False,False,True,2
130,35,185,33,43,51,60,37,0,0,0,0,6.72,23,1515.82,True,False,False,False,False,False,True,3
270,31,185,34,45,62,73,42,0,0,0,0,6.81,27,1515.82,True,False,False,False,False,False,True,3
295,33,187,44,48,51,58,43,0,0,0,0,7.07,32,1515.82,True,False,False,False,False,False,True,3
260,31,174,43,47,45,56,46,0,0,0,0,6.76,28,1515.82,True,False,False,False,False,True,False,5
275,29,179,35,42,52,69,36,0,0,0,0,6.82,26,1515.82,True,False,False,False,False,False,True,3
355,23,170,37,45,45,62,43,0,0,0,0,6.7,20,1515.82,True,False,False,False,False,False,True,3
145,34,188,34,44,53,65,37,0,0,0,0,6.74,34,1515.82,True,False,False,False,False,False,True,3
340,22,175,39,45,46,65,42,0,0,0,0,6.7,24,1515.82,True,False,False,False,False,False,True,3
340,29,174,35,40,40,60,37,0,0,0,0,6.69,24,1515.82,True,False,False,False,False,True,False,5
460,27,183,0,0,42,0,0,48,46,49,47,6.68,24,1515.82,False,False,True,False,False,False,True,0
23,39,197,0,0,45,0,0,58,38,48,53,6.92,27,1515.82,False,False,True,False,False,False,True,0
170,40,185,64,51,40,27,47,0,0,0,0,6.9,41,1515.82,False,True,False,False,False,False,True,4
765,32,182,63,47,44,33,43,0,0,0,0,6.92,39,1515.82,False,True,False,False,False,False,True,4
355,32,181,61,52,47,38,44,0,0,0,0,6.88,35,1515.82,False,True,False,False,False,True,False,7
290,36,178,44,46,52,58,43,0,0,0,0,6.74,39,1515.82,False,False,False,True,False,False,True,2
680,28,176,60,60,44,36,61,0,0,0,0,7.15,36,1515.82,False,False,False,True,False,False,True,2
71,36,177,50,49,30,39,46,0,0,0,0,6.61,19,1515.82,False,False,False,True,True,False,False,8
160,25,178,57,50,38,38,48,0,0,0,0,6.77,17,1515.82,False,False,False,True,False,False,True,2
290,30,173,55,55,43,37,55,0,0,0,0,6.97,30,1515.82,False,False,False,True,False,False,True,2
390,28,179,46,47,41,48,44,0,0,0,0,6.81,33,1515.82,False,False,False,True,False,False,True,2
515,27,168,46,51,46,48,48,0,0,0,0,6.84,31,1515.82,False,False,False,True,False,False,True,2
385,32,175,54,52,38,37,50,0,0,0,0,6.81,38,1515.82,False,False,False,True,False,True,False,6
375,31,187,35,48,50,61,39,0,0,0,0,6.73,38,1515.82,True,False,False,False,False,False,True,3
650,24,184,35,49,54,67,39,0,0,0,0,6.79,19,1515.82,True,False,False,False,False,False,True,3
440,29,180,36,41,39,61,37,0,0,0,0,6.74,20,1515.82,True,False,False,False,False,True,False,5
470,32,182,34,45,53,65,38,0,0,0,0,6.79,18,1515.82,True,False,False,False,False,False,True,3
300,27,179,37,39,45,60,45,0,0,0,0,6.8,26,1515.82,True,False,False,False,True,False,False,1
530,26,175,41,48,39,58,48,0,0,0,0,6.76,27,1515.82,True,False,False,False,False,False,True,3
160,38,180,0,0,54,0,0,60,49,48,56,6.92,28,1515.82,False,False,True,False,False,False,True,0
485,28,182,0,0,45,0,0,56,43,57,52,6.89,16,1515.82,False,False,True,False,False,False,True,0
335,32,186,65,52,45,29,44,0,0,0,0,7.05,30,1515.82,False,True,False,False,False,False,True,4
325,29,178,60,50,45,34,40,0,0,0,0,6.81,29,1515.82,False,True,False,False,False,False,True,4
240,28,180,51,39,29,34,42,0,0,0,0,6.56,23,1515.82,False,True,False,False,False,False,True,4
375,27,180,55,59,36,40,48,0,0,0,0,6.76,29,1515.82,False,False,False,True,True,False,False,8
260,31,176,51,51,33,39,48,0,0,0,0,6.75,29,1515.82,False,False,False,True,False,False,True,2
320,28,164,50,49,33,39,52,0,0,0,0,6.68,23,1515.82,False,False,False,True,False,False,True,2
385,25,180,43,46,41,49,41,0,0,0,0,6.52,30,1515.82,False,False,False,True,False,True,False,6
220,32,180,46,47,35,46,41,0,0,0,0,6.6,15,1515.82,False,False,False,True,False,False,True,2
220,35,182,43,48,52,59,41,0,0,0,0,6.75,31,1515.82,True,False,False,False,False,True,False,5
485,31,184,37,44,52,72,33,0,0,0,0,6.91,28,1515.82,True,False,False,False,False,False,True,3
270,33,174,41,49,49,57,47,0,0,0,0,6.89,25,1515.82,True,False,False,False,False,True,False,5
230,25,175,37,45,42,53,40,0,0,0,0,6.54,33,1515.82,True,False,False,False,False,False,True,3
340,26,175,38,44,48,55,41,0,0,0,0,6.55,24,1515.82,True,False,False,False,False,False,True,3
485,31,188,0,0,36,0,0,53,35,42,52,6.88,30,1515.82,False,False,True,False,False,False,True,0
5200,26,189,67,59,49,33,53,0,0,0,0,7.16,38,1514.2,False,True,False,False,False,True,False,7
3200,28,188,65,47,51,28,47,0,0,0,0,6.93,37,1514.2,False,True,False,False,False,False,True,4
8200,25,170,61,64,39,39,60,0,0,0,0,7.26,35,1514.2,False,False,False,True,True,False,False,8
5500,27,177,55,55,51,50,57,0,0,0,0,7.42,43,1514.2,False,False,False,True,True,False,False,8
1600,33,167,63,69,55,44,69,0,0,0,0,7.91,30,1514.2,False,False,False,True,False,False,True,2
2100,33,182,62,56,41,36,56,0,0,0,0,6.91,23,1514.2,False,False,False,True,False,False,True,2
5700,28,188,57,51,48,43,47,0,0,0,0,7.14,35,1514.2,False,False,False,True,False,False,True,2
2700,21,185,54,58,40,40,51,0,0,0,0,7.04,36,1514.2,False,False,False,True,True,False,False,8
6500,30,182,56,52,47,44,61,0,0,0,0,7.29,28,1514.2,False,False,False,True,True,False,False,8
480,18,176,51,60,28,32,49,0,0,0,0,6.74,14,1514.2,False,False,False,True,False,False,True,2
1000,22,188,47,49,45,49,45,0,0,0,0,6.87,33,1514.2,False,False,False,True,False,False,True,2
1800,30,182,45,50,52,59,48,0,0,0,0,6.99,33,1514.2,False,False,False,True,False,False,True,2
545,24,176,43,46,45,57,45,0,0,0,0,7.04,16,1514.2,False,False,False,True,False,False,True,2
1100,21,187,35,47,52,61,38,0,0,0,0,6.81,32,1514.2,True,False,False,False,False,False,True,3
3700,33,184,33,46,59,69,40,0,0,0,0,7.07,30,1514.2,True,False,False,False,True,False,False,1
8700,18,184,42,59,32,47,47,0,0,0,0,6.86,18,1514.2,True,False,False,False,False,False,True,3
835,29,187,34,44,52,71,38,0,0,0,0,6.81,10,1514.2,True,False,False,False,False,False,True,3
1600,33,185,40,47,48,62,46,0,0,0,0,7.01,30,1514.2,True,False,False,False,False,True,False,5
1200,31,186,37,44,52,63,37,0,0,0,0,6.95,23,1514.2,True,False,False,False,False,False,True,3
2900,28,190,0,0,41,0,0,59,38,58,51,6.97,40,1514.2,False,False,True,False,False,False,True,0
8200,24,185,70,56,56,34,49,0,0,0,0,7.6,23,1514.2,False,True,False,False,False,True,False,7
930,31,188,62,51,44,35,51,0,0,0,0,6.96,27,1514.2,False,True,False,False,False,False,True,4
825,36,176,59,62,49,46,65,0,0,0,0,7.67,31,1514.2,False,False,False,True,False,False,True,2
1600,28,166,54,47,35,37,48,0,0,0,0,6.82,33,1514.2,False,False,False,True,False,False,True,2
980,22,168,52,49,37,43,50,0,0,0,0,6.96,28,1514.2,False,False,False,True,False,False,True,2
2100,29,173,58,60,41,40,58,0,0,0,0,7.48,29,1514.2,False,False,False,True,False,False,True,2
1100,25,186,47,51,45,49,45,0,0,0,0,6.94,21,1514.2,False,False,False,True,False,False,True,2
825,22,185,57,54,36,39,55,0,0,0,0,6.83,24,1514.2,False,False,False,True,False,True,False,6
875,26,181,47,55,47,47,44,0,0,0,0,6.83,30,1514.2,False,False,False,True,False,False,True,2
260,32,193,46,46,49,61,40,0,0,0,0,6.64,15,1514.2,False,False,False,True,False,False,True,2
1600,19,193,34,40,46,66,31,0,0,0,0,6.89,18,1514.2,True,False,False,False,False,False,True,3
3200,24,184,34,40,53,69,33,0,0,0,0,6.97,24,1514.2,True,False,False,False,False,False,True,3
1600,29,182,40,49,44,59,45,0,0,0,0,7.21,27,1514.2,True,False,False,False,False,False,True,3
920,29,183,38,43,44,65,40,0,0,0,0,6.96,18,1514.2,True,False,False,False,True,False,False,1
1300,30,178,43,48,34,48,48,0,0,0,0,6.93,31,1514.2,True,False,False,False,False,True,False,5
850,31,191,0,0,45,0,0,54,43,46,55,6.93,26,1514.2,False,False,True,False,False,False,True,0
1100,23,190,59,49,44,31,46,0,0,0,0,6.82,24,1514.2,False,True,False,False,False,False,True,4
640,23,190,61,50,49,34,40,0,0,0,0,6.82,22,1514.2,False,True,False,False,True,False,False,1
905,22,180,65,55,44,40,48,0,0,0,0,7.14,30,1514.2,False,True,False,False,False,False,True,4
1000,32,176,64,54,44,37,54,0,0,0,0,7.18,36,1514.2,False,True,False,False,False,False,True,4
2400,21,181,55,51,42,36,50,0,0,0,0,6.96,36,1514.2,False,False,False,True,False,False,True,2
765,22,186,55,53,40,42,52,0,0,0,0,7.07,30,1514.2,False,False,False,True,True,False,False,8
410,27,183,52,52,47,43,57,0,0,0,0,6.82,26,1514.2,False,False,False,True,False,False,True,2
2600,26,180,56,55,43,44,52,0,0,0,0,7.0,32,1514.2,False,False,False,True,False,False,True,2
775,31,176,45,48,39,52,45,0,0,0,0,6.86,38,1514.2,False,False,False,True,False,True,False,6
645,34,175,46,52,46,58,54,0,0,0,0,7.06,28,1514.2,False,False,False,True,False,False,True,2
850,27,194,46,46,46,53,44,0,0,0,0,6.75,21,1514.2,False,False,False,True,False,True,False,6
240,32,173,47,53,42,50,50,0,0,0,0,6.99,32,1514.2,False,False,False,True,True,False,False,8
955,24,180,48,50,36,42,50,0,0,0,0,6.93,15,1514.2,False,False,False,True,False,True,False,6
2100,26,190,39,47,55,66,41,0,0,0,0,6.99,33,1514.2,True,False,False,False,False,False,True,3
835,21,191,33,47,46,65,32,0,0,0,0,6.64,16,1514.2,True,False,False,False,False,False,True,3
320,24,176,36,37,41,56,41,0,0,0,0,6.76,21,1514.2,True,False,False,False,False,False,True,3
1600,30,184,36,45,50,66,40,0,0,0,0,6.97,24,1514.2,True,False,False,False,False,True,False,5
580,33,185,35,44,53,68,38,0,0,0,0,6.86,30,1514.2,True,False,False,False,False,False,True,3
1800,20,195,0,0,46,0,0,58,44,53,55,6.91,36,1514.2,False,False,True,False,False,False,True,0
645,30,193,59,47,46,36,41,0,0,0,0,6.87,14,1514.2,False,True,False,False,False,False,True,4
465,23,190,57,46,47,36,38,0,0,0,0,6.75,20,1514.2,False,True,False,False,False,False,True,4
850,30,178,49,42,41,49,39,0,0,0,0,6.9,14,1514.2,False,True,False,False,False,False,True,4
2800,20,178,55,57,37,36,53,0,0,0,0,7.1,36,1514.2,False,False,False,True,True,False,False,8
990,20,181,43,46,47,58,43,0,0,0,0,6.84,28,1514.2,False,False,False,True,False,False,True,2
830,25,184,57,56,32,34,53,0,0,0,0,7.02,30,1514.2,False,False,False,True,False,True,False,6
885,23,171,45,49,47,55,43,0,0,0,0,6.96,34,1514.2,False,False,False,True,False,False,True,2
1900,28,179,55,51,33,36,50,0,0,0,0,6.99,37,1514.2,False,False,False,True,True,False,False,8
1900,30,178,56,56,45,42,56,0,0,0,0,7.11,27,1514.2,False,False,False,True,False,True,False,6
1300,21,178,52,43,33,40,45,0,0,0,0,6.91,23,1514.2,False,False,False,True,False,True,False,6
360,30,187,55,52,48,43,53,0,0,0,0,6.9,12,1514.2,False,False,False,True,False,False,True,2
1900,25,185,46,49,39,46,46,0,0,0,0,6.82,24,1514.2,False,False,False,True,True,False,False,8
775,26,183,48,48,41,46,45,0,0,0,0,6.78,21,1514.2,False,False,False,True,False,True,False,6
830,24,182,48,50,33,41,44,0,0,0,0,6.69,31,1514.2,False,False,False,True,False,False,True,2
515,21,178,38,45,42,60,43,0,0,0,0,6.78,18,1514.2,True,False,False,False,False,False,True,3
1000,28,179,35,44,38,58,41,0,0,0,0,6.85,20,1514.2,True,False,False,False,False,False,True,3
52,36,182,0,0,27,0,0,50,37,47,45,6.82,23,1514.2,False,False,True,False,False,False,True,0
425,31,189,65,49,56,38,48,0,0,0,0,7.16,21,1514.2,False,True,False,False,False,False,True,4
2100,24,185,49,49,45,50,50,0,0,0,0,6.84,23,1514.2,False,False,False,True,False,False,True,2
1900,21,177,57,54,41,39,51,0,0,0,0,7.07,29,1514.2,False,False,False,True,False,True,False,6
1700,22,182,48,52,41,44,49,0,0,0,0,7.01,32,1514.2,False,False,False,True,False,False,True,2
365,24,177,55,55,34,35,52,0,0,0,0,7.03,23,1514.2,False,False,False,True,True,False,False,8
455,30,180,54,56,41,46,57,0,0,0,0,6.99,25,1514.2,False,False,False,True,False,False,True,2
730,24,175,55,49,41,39,48,0,0,0,0,7.08,26,1514.2,False,False,False,True,False,False,True,2
380,31,183,52,48,32,35,50,0,0,0,0,6.76,23,1514.2,False,False,False,True,False,False,True,2
420,30,185,54,52,32,39,56,0,0,0,0,6.87,27,1514.2,False,False,False,True,True,False,False,8
360,28,173,40,55,35,54,45,0,0,0,0,6.89,18,1514.2,True,False,False,False,False,True,False,5
480,22,188,33,43,63,76,37,0,0,0,0,6.94,29,1514.2,True,False,False,False,False,False,True,3
370,30,188,35,45,54,67,39,0,0,0,0,6.86,26,1514.2,True,False,False,False,False,True,False,5
725,27,175,39,42,37,60,43,0,0,0,0,6.9,27,1514.2,True,False,False,False,False,False,True,3
670,24,187,32,40,48,65,34,0,0,0,0,6.68,12,1514.2,True,False,False,False,False,False,True,3
1400,25,195,0,0,44,0,0,56,46,47,56,6.98,28,1514.2,False,False,True,False,False,False,True,0
690,27,195,0,0,50,0,0,56,46,45,53,7.23,21,1514.2,False,False,True,False,False,True,False,0
135,24,191,61,45,42,29,41,0,0,0,0,6.82,20,1514.2,False,True,False,False,False,False,True,4
230,26,193,61,50,45,32,37,0,0,0,0,6.6,26,1514.2,False,True,False,False,False,True,False,7
1300,23,180,61,59,44,38,55,0,0,0,0,7.15,22,1514.2,False,False,False,True,False,True,False,6
470,26,173,55,53,40,43,54,0,0,0,0,7.0,31,1514.2,False,False,False,True,True,False,False,8
215,26,177,44,53,38,50,45,0,0,0,0,6.91,26,1514.2,False,False,False,True,False,False,True,2
515,25,176,52,55,36,38,48,0,0,0,0,6.61,24,1514.2,False,False,False,True,False,False,True,2
260,34,186,46,46,37,48,44,0,0,0,0,6.61,18,1514.2,False,False,False,True,False,False,True,2
540,25,178,49,49,43,48,42,0,0,0,0,6.95,24,1514.2,False,False,False,True,False,True,False,6
370,30,189,52,57,42,44,54,0,0,0,0,6.94,24,1514.2,False,False,False,True,False,False,True,2
97,34,190,36,47,47,63,41,0,0,0,0,6.87,22,1514.2,True,False,False,False,False,False,True,3
71,35,188,32,43,38,61,35,0,0,0,0,6.67,25,1514.2,True,False,False,False,False,True,False,5
260,30,179,39,47,31,55,43,0,0,0,0,6.56,22,1514.2,True,False,False,False,False,True,False,5
795,22,199,0,0,48,0,0,55,42,48,54,7.14,26,1514.2,False,False,True,False,False,False,True,0
190,31,187,59,50,48,36,37,0,0,0,0,6.97,23,1514.2,False,True,False,False,False,False,True,4
195,23,179,52,63,37,35,51,0,0,0,0,7.21,26,1514.2,False,False,False,True,False,False,True,2
48,36,185,46,54,42,52,49,0,0,0,0,6.95,31,1514.2,False,False,False,True,False,False,True,2
370,33,174,52,55,44,48,54,0,0,0,0,7.12,31,1514.2,False,False,False,True,False,True,False,6
53,32,187,49,51,41,50,52,0,0,0,0,7.02,32,1514.2,False,False,False,True,False,False,True,2
52,39,179,46,48,42,51,45,0,0,0,0,6.95,31,1514.2,False,False,False,True,False,False,True,2
310,21,180,38,45,24,45,39,0,0,0,0,6.39,23,1514.2,False,False,False,True,False,False,True,2
26,38,179,50,47,29,35,48,0,0,0,0,6.71,14,1514.2,False,False,False,True,False,False,True,2
280,35,186,34,45,53,71,36,0,0,0,0,7.09,14,1514.2,True,False,False,False,False,False,True,3
110,31,183,34,39,33,56,39,0,0,0,0,6.67,15,1514.2,True,False,False,False,False,False,True,3
325,34,184,35,43,47,65,36,0,0,0,0,6.64,25,1514.2,True,False,False,False,False,True,False,5
27,39,189,34,44,50,66,34,0,0,0,0,6.86,20,1514.2,True,False,False,False,False,False,True,3
190,34,176,36,44,49,66,37,0,0,0,0,6.78,20,1514.2,True,False,False,False,False,True,False,5
265,32,188,38,46,45,62,39,0,0,0,0,6.68,29,1514.2,True,False,False,False,False,False,True,3
48,39,194,0,0,50,0,0,65,48,49,60,7.33,32,1514.2,False,False,True,False,False,False,True,0
840,26,184,64,48,49,34,42,0,0,0,0,6.95,15,1514.2,False,True,False,False,False,False,True,4
620,22,185,55,45,40,35,36,0,0,0,0,6.78,28,1514.2,False,True,False,False,True,False,False,1
72,36,187,62,49,53,39,37,0,0,0,0,6.83,15,1514.2,False,True,False,False,False,False,True,4
440,29,182,55,51,41,39,47,0,0,0,0,6.83,17,1514.2,False,True,False,False,False,True,False,7
540,22,174,51,44,36,38,43,0,0,0,0,6.75,30,1514.2,False,False,False,True,False,False,True,2
530,27,182,54,50,33,43,53,0,0,0,0,7.01,22,1514.2,False,False,False,True,False,True,False,6
97,36,182,51,50,31,39,49,0,0,0,0,6.76,17,1514.2,False,False,False,True,False,False,True,2
220,33,184,54,50,36,37,48,0,0,0,0,7.02,17,1514.2,False,False,False,True,False,True,False,6
215,26,184,48,52,47,51,46,0,0,0,0,6.85,23,1514.2,False,False,False,True,False,False,True,2
77,33,181,48,51,37,42,49,0,0,0,0,6.87,30,1514.2,False,False,False,True,False,False,True,2
775,20,196,36,43,50,64,38,0,0,0,0,6.98,21,1514.2,True,False,False,False,False,False,True,3
695,29,178,37,44,43,59,41,0,0,0,0,6.83,29,1514.2,True,False,False,False,False,False,True,3
420,25,193,36,41,51,66,33,0,0,0,0,6.95,21,1514.2,True,False,False,False,False,False,True,3
145,27,186,33,42,48,69,33,0,0,0,0,6.86,26,1514.2,True,False,False,False,False,False,True,3
580,27,180,39,42,43,59,40,0,0,0,0,6.72,28,1514.2,True,False,False,False,False,True,False,5
320,28,191,0,0,33,0,0,58,39,44,45,7.01,25,1514.2,False,False,True,False,False,False,True,0
545,32,182,66,69,39,32,71,0,0,0,0,7.3,22,1514.2,False,True,False,False,False,False,True,4
220,32,187,60,47,43,35,43,0,0,0,0,6.96,22,1514.2,False,True,False,False,False,False,True,4
315,27,180,55,53,34,39,53,0,0,0,0,6.85,12,1514.2,False,False,False,True,False,False,True,2
810,23,184,46,51,41,51,44,0,0,0,0,6.81,27,1514.2,False,False,False,True,False,False,True,2
465,20,189,35,49,58,74,36,0,0,0,0,7.04,19,1514.2,True,False,False,False,False,False,True,3
440,21,178,37,45,41,63,42,0,0,0,0,6.87,23,1514.2,True,False,False,False,False,True,False,5
405,27,191,34,44,50,70,36,0,0,0,0,6.88,25,1514.2,True,False,False,False,False,False,True,3
310,32,192,0,0,41,0,0,54,39,56,52,7.14,28,1514.2,False,False,True,False,True,False,False,0
825,21,184,51,45,47,40,42,0,0,0,0,6.74,27,1514.2,False,True,False,False,False,False,True,4
620,22,183,52,46,33,35,47,0,0,0,0,6.84,18,1514.2,False,False,False,True,True,False,False,8
1900,21,185,46,48,44,50,44,0,0,0,0,6.8,29,1514.2,False,False,False,True,False,True,False,6
795,22,177,47,52,39,46,45,0,0,0,0,6.76,19,1514.2,False,False,False,True,False,False,True,2
545,24,175,46,49,40,45,46,0,0,0,0,6.75,23,1514.2,False,False,False,True,False,False,True,2
210,34,175,52,54,37,40,54,0,0,0,0,6.83,24,1514.2,False,False,False,True,True,False,False,8
1300,24,175,58,55,38,34,49,0,0,0,0,7.04,32,1514.2,False,False,False,True,False,True,False,6
270,26,178,52,52,37,41,53,0,0,0,0,6.92,25,1514.2,False,False,False,True,False,False,True,2
900,21,185,37,45,42,55,37,0,0,0,0,6.6,27,1514.2,True,False,False,False,False,True,False,5
520,26,185,41,46,42,58,44,0,0,0,0,6.82,13,1514.2,True,False,False,False,False,False,True,3
870,28,188,35,44,47,64,36,0,0,0,0,6.87,22,1514.2,True,False,False,False,False,True,False,5
930,28,190,32,43,51,67,36,0,0,0,0,6.85,21,1514.2,True,False,False,False,False,False,True,3
290,27,197,0,0,39,0,0,56,40,46,50,6.84,14,1514.2,False,False,True,False,False,False,True,0
1100,22,203,0,0,37,0,0,55,44,41,58,6.97,20,1514.2,False,False,True,False,False,False,True,0
735,28,180,56,52,39,39,47,0,0,0,0,6.98,19,1514.2,False,False,False,True,False,False,True,2
645,19,180,52,50,34,41,50,0,0,0,0,6.76,27,1514.2,False,False,False,True,False,False,True,2
895,24,177,52,51,30,35,48,0,0,0,0,7.0,30,1514.2,False,False,False,True,False,False,True,2
1000,21,184,44,48,46,53,42,0,0,0,0,6.76,31,1514.2,False,False,False,True,False,False,True,2
720,23,186,49,47,31,35,46,0,0,0,0,6.82,30,1514.2,False,False,False,True,False,True,False,6
205,24,187,49,54,37,41,50,0,0,0,0,6.88,12,1514.2,False,False,False,True,False,False,True,2
375,20,184,36,43,45,56,43,0,0,0,0,6.83,26,1514.2,True,False,False,False,False,False,True,3
290,22,186,34,41,38,54,35,0,0,0,0,6.58,16,1514.2,True,False,False,False,False,True,False,5
140,23,175,44,45,36,52,41,0,0,0,0,6.82,17,1514.2,True,False,False,False,False,True,False,5
660,23,188,33,43,46,58,35,0,0,0,0,6.69,17,1514.2,True,False,False,False,False,False,True,3
310,24,180,38,46,45,58,43,0,0,0,0,6.94,31,1514.2,True,False,False,False,False,True,False,5
680,22,195,0,0,45,0,0,55,39,51,57,6.88,31,1514.2,False,False,True,False,False,True,False,0
1000,28,188,55,43,44,33,38,0,0,0,0,6.67,23,1514.2,False,True,False,False,True,False,False,1
195,26,184,53,48,34,36,45,0,0,0,0,6.72,18,1514.2,False,True,False,False,False,False,True,4
525,23,178,47,58,44,50,45,0,0,0,0,6.74,13,1514.2,False,False,False,True,True,False,False,8
365,22,177,47,53,43,49,48,0,0,0,0,6.84,22,1514.2,False,False,False,True,True,False,False,8
375,27,183,52,46,37,43,48,0,0,0,0,7.03,23,1514.2,False,False,False,True,False,True,False,6
460,25,178,56,48,40,37,47,0,0,0,0,7.07,30,1514.2,False,False,False,True,False,False,True,2
650,25,175,50,51,34,39,49,0,0,0,0,6.81,26,1514.2,False,False,False,True,False,False,True,2
385,23,192,33,40,50,69,33,0,0,0,0,6.79,16,1514.2,True,False,False,False,False,True,False,5
720,21,184,35,48,44,61,41,0,0,0,0,6.89,23,1514.2,True,False,False,False,False,True,False,5
775,26,188,36,48,43,62,40,0,0,0,0,6.74,28,1514.2,True,False,False,False,False,False,True,3
515,27,190,35,46,47,63,37,0,0,0,0,6.86,28,1514.2,True,False,False,False,False,False,True,3
245,25,183,42,46,36,55,46,0,0,0,0,6.77,11,1514.2,True,False,False,False,False,True,False,5
4800,18,184,62,54,49,31,40,0,0,0,0,6.83,29,1514.2,False,True,False,False,False,False,True,4
360,26,175,50,49,25,41,46,0,0,0,0,6.87,13,1514.2,False,False,False,True,False,False,True,2
