market_value,age,height,preferred_foot,attacking,technical,tactical,defending,creativity,saves,anticipation,ball_distribution,aerial,avg_score_last_12_months,appearances_last_12_months,point_of_tournament,pos_D,pos_F,pos_G,pos_M
105,25,181,2,50,58,43,43,51,0,0,0,0,7.09,27,1531.38,0,0,0,1
47,25,173,1,37,50,50,58,43,0,0,0,0,6.93,25,1531.38,1,0,0,0
52,28,183,2,36,45,48,54,39,0,0,0,0,6.88,29,1531.38,1,0,0,0
55,35,185,2,33,40,54,60,38,0,0,0,0,7.09,25,1531.38,1,0,0,0
1100,31,186,0,69,52,49,29,47,0,0,0,0,7.12,30,1518.22,0,1,0,0
290,25,172,2,57,46,40,29,44,0,0,0,0,6.52,17,1518.22,0,1,0,0
870,31,179,2,46,48,47,46,49,0,0,0,0,6.79,29,1518.22,0,0,0,1
280,37,175,2,61,56,37,29,63,0,0,0,0,6.9,25,1518.22,0,0,0,1
1000,30,176,2,49,50,49,51,52,0,0,0,0,6.84,19,1518.22,0,0,0,1
745,32,177,2,52,55,47,38,55,0,0,0,0,6.63,27,1518.22,0,0,0,1
770,28,175,2,58,43,37,35,50,0,0,0,0,6.79,31,1518.22,0,0,0,1
1000,28,174,2,46,53,57,53,49,0,0,0,0,6.75,26,1518.22,0,0,0,1
315,33,181,2,47,52,70,69,52,0,0,0,0,6.62,15,1518.22,0,0,0,1
1300,27,158,1,61,66,39,37,60,0,0,0,0,7.12,27,1518.22,0,0,0,1
480,27,178,2,54,53,37,46,50,0,0,0,0,6.68,25,1518.22,0,0,0,1
775,27,178,1,39,35,45,59,41,0,0,0,0,6.86,16,1518.22,1,0,0,0
1100,26,183,2,35,45,56,71,38,0,0,0,0,6.88,18,1518.22,1,0,0,0
475,31,170,2,38,49,49,61,44,0,0,0,0,6.73,18,1518.22,1,0,0,0
525,33,185,2,36,44,58,70,37,0,0,0,0,6.82,25,1518.22,1,0,0,0
1300,29,187,1,35,43,55,66,41,0,0,0,0,6.78,33,1518.22,1,0,0,0
875,31,182,2,35,47,56,68,39,0,0,0,0,6.91,22,1518.22,1,0,0,0
680,22,189,2,35,39,49,68,33,0,0,0,0,6.73,18,1518.22,1,0,0,0
740,33,187,2,0,0,62,0,0,63,40,62,68,6.8,25,1518.22,0,0,1,0
290,36,187,2,66,51,49,30,44,0,0,0,0,7.0,27,1518.22,0,1,0,0
280,33,177,2,60,43,44,32,41,0,0,0,0,6.63,25,1518.22,0,1,0,0
375,34,168,2,66,62,43,38,67,0,0,0,0,7.23,27,1518.22,0,0,0,1
485,28,185,2,46,50,52,53,47,0,0,0,0,6.74,26,1518.22,0,0,0,1
285,31,170,2,51,45,39,38,51,0,0,0,0,6.75,22,1518.22,0,0,0,1
420,28,188,2,38,47,53,61,38,0,0,0,0,6.92,26,1518.22,1,0,0,0
470,31,167,2,39,43,47,63,43,0,0,0,0,6.79,28,1518.22,1,0,0,0
365,31,169,2,51,51,43,44,55,0,0,0,0,6.7,21,1518.22,0,0,0,1
490,25,175,2,58,45,46,38,39,0,0,0,0,6.76,14,1518.22,0,1,0,0
440,30,176,2,45,49,40,45,43,0,0,0,0,6.55,26,1518.22,0,0,0,1
430,33,167,1,51,47,48,53,54,0,0,0,0,6.93,28,1518.22,0,0,0,1
365,31,180,2,34,44,52,70,36,0,0,0,0,6.74,22,1518.22,1,0,0,0
1200,26,181,2,68,63,57,35,50,0,0,0,0,7.11,36,1518.22,0,1,0,0
715,30,180,2,65,51,55,41,46,0,0,0,0,6.9,33,1518.22,0,1,0,0
580,31,178,2,70,53,45,25,43,0,0,0,0,6.84,30,1518.22,0,1,0,0
570,27,174,0,60,60,41,36,51,0,0,0,0,7.04,29,1518.22,0,0,0,1
540,33,170,2,64,67,54,43,62,0,0,0,0,7.32,17,1518.22,0,0,0,1
190,39,179,2,53,59,57,52,63,0,0,0,0,7.23,26,1518.22,0,0,0,1
300,33,178,1,58,66,40,34,59,0,0,0,0,7.53,32,1518.22,0,0,0,1
765,31,180,1,36,44,56,67,38,0,0,0,0,6.89,23,1518.22,1,0,0,0
970,22,180,1,41,42,49,60,50,0,0,0,0,6.88,25,1518.22,1,0,0,0
640,25,177,2,40,41,49,60,48,0,0,0,0,6.84,21,1518.22,1,0,0,0
440,34,197,2,0,0,63,0,0,73,46,59,61,7.22,32,1518.22,0,0,1,0
720,25,180,2,61,52,42,35,51,0,0,0,0,6.83,33,1518.22,0,1,0,0
240,36,185,0,63,46,51,36,43,0,0,0,0,6.88,21,1518.22,0,1,0,0
680,29,183,2,67,46,53,38,41,0,0,0,0,6.97,23,1518.22,0,1,0,0
460,28,171,1,55,58,37,31,50,0,0,0,0,6.68,24,1518.22,0,1,0,0
970,38,182,2,61,60,60,48,65,0,0,0,0,6.88,15,1518.22,0,0,0,1
600,32,182,1,57,60,50,48,65,0,0,0,0,7.04,27,1518.22,0,0,0,1
290,24,175,2,54,45,36,38,47,0,0,0,0,6.72,26,1518.22,0,0,0,1
460,31,178,2,50,53,41,42,51,0,0,0,0,7.14,34,1518.22,0,0,0,1
630,30,169,2,54,52,36,46,52,0,0,0,0,6.93,27,1518.22,0,0,0,1
300,34,172,2,46,56,44,46,47,0,0,0,0,6.97,27,1518.22,0,0,0,1
425,24,185,2,47,41,43,50,45,0,0,0,0,6.54,28,1518.22,0,0,0,1
430,31,177,2,41,49,41,53,45,0,0,0,0,6.75,21,1518.22,1,0,0,0
955,30,185,2,35,43,62,75,40,0,0,0,0,7.07,32,1518.22,1,0,0,0
310,26,178,1,42,48,43,57,47,0,0,0,0,6.77,21,1518.22,1,0,0,0
390,33,182,2,40,42,45,65,44,0,0,0,0,6.89,30,1518.22,1,0,0,0
770,34,187,2,0,0,60,0,0,74,48,57,62,7.17,34,1518.22,0,0,1,0
1900,30,166,2,69,67,59,42,71,0,0,0,0,7.2,34,1518.22,0,1,0,0
1200,25,181,2,67,50,49,32,48,0,0,0,0,6.89,22,1518.22,0,1,0,0
930,32,179,1,73,57,54,35,55,0,0,0,0,7.01,31,1518.22,0,1,0,0
1100,29,190,2,66,48,48,34,41,0,0,0,0,6.85,20,1518.22,0,1,0,0
10400,16,177,1,63,66,51,39,61,0,0,0,0,7.02,38,1518.22,0,0,0,1
930,28,172,2,47,51,44,52,57,0,0,0,0,6.75,28,1518.22,0,0,0,1
875,33,174,2,58,59,42,42,59,0,0,0,0,6.98,32,1518.22,0,0,0,1
1600,24,173,2,54,54,52,49,55,0,0,0,0,6.99,27,1518.22,0,0,0,1
650,19,164,1,55,48,44,43,52,0,0,0,0,6.74,24,1518.22,0,0,0,1
630,25,187,2,49,54,38,47,51,0,0,0,0,6.87,32,1518.22,0,0,0,1
1100,32,185,2,41,54,70,77,54,0,0,0,0,7.15,17,1518.22,1,0,0,0
465,26,178,2,44,48,53,62,52,0,0,0,0,7.06,27,1518.22,1,0,0,0
1300,27,180,1,35,49,55,69,40,0,0,0,0,6.82,28,1518.22,1,0,0,0
290,31,180,1,42,51,51,62,47,0,0,0,0,6.79,23,1518.22,1,0,0,0
1400,23,185,2,0,0,63,0,0,69,60,66,64,6.96,28,1518.22,0,0,1,0
280,27,180,2,60,46,43,36,39,0,0,0,0,6.79,18,1518.22,0,1,0,0
380,26,172,2,60,50,40,29,43,0,0,0,0,6.75,24,1518.22,0,1,0,0
130,31,175,2,43,48,50,56,45,0,0,0,0,6.98,26,1518.22,0,0,0,1
275,29,176,2,53,60,40,36,51,0,0,0,0,7.0,29,1518.22,0,0,0,1
190,29,180,2,50,52,39,41,52,0,0,0,0,6.83,21,1518.22,0,0,0,1
355,27,177,1,35,43,54,68,40,0,0,0,0,7.1,23,1518.22,1,0,0,0
290,26,186,2,36,47,48,61,38,0,0,0,0,6.8,20,1518.22,1,0,0,0
160,25,186,2,34,47,52,62,38,0,0,0,0,7.02,26,1518.22,1,0,0,0
105,32,183,2,0,0,22,0,0,52,25,46,53,6.94,29,1518.22,0,0,1,0
210,36,179,2,50,53,47,47,57,0,0,0,0,6.87,27,1518.22,0,0,0,1
425,29,184,2,39,42,41,56,40,0,0,0,0,6.6,23,1518.22,0,0,0,1
55,32,182,2,44,51,42,36,46,0,0,0,0,6.85,22,1518.22,0,0,0,1
470,29,181,2,67,51,47,31,48,0,0,0,0,6.84,27,1518.22,0,1,0,0
365,28,188,2,57,42,38,30,39,0,0,0,0,6.7,23,1518.22,0,1,0,0
290,26,174,2,48,45,36,38,45,0,0,0,0,6.59,12,1518.22,0,0,0,1
515,27,180,2,46,48,52,58,46,0,0,0,0,6.79,26,1518.22,0,0,0,1
440,29,176,1,43,57,51,58,45,0,0,0,0,7.28,30,1518.22,1,0,0,0
650,26,185,2,34,41,54,70,31,0,0,0,0,6.85,30,1518.22,1,0,0,0
1400,27,188,2,59,51,44,29,44,0,0,0,0,6.96,22,1518.22,0,1,0,0
2100,28,187,2,75,65,57,27,41,0,0,0,0,7.52,31,1518.22,0,1,0,0
825,28,177,2,68,54,50,29,40,0,0,0,0,6.79,22,1518.22,0,1,0,0
1600,25,165,2,65,61,50,40,66,0,0,0,0,7.06,37,1518.22,0,0,0,1
1400,26,168,2,58,60,44,40,60,0,0,0,0,6.85,39,1518.22,0,0,0,1
2900,21,180,2,47,46,29,40,47,0,0,0,0,6.6,21,1518.22,0,0,0,1
930,22,179,2,52,49,38,40,55,0,0,0,0,6.72,37,1518.22,0,0,0,1
1000,20,178,2,50,45,43,47,51,0,0,0,0,6.79,37,1518.22,0,0,0,1
1300,31,170,2,53,58,61,57,60,0,0,0,0,7.01,37,1518.22,0,0,0,1
730,33,170,1,60,56,47,39,58,0,0,0,0,6.9,34,1518.22,0,0,0,1
525,23,169,2,48,54,50,57,49,0,0,0,0,6.81,20,1518.22,0,0,0,1
720,33,190,2,36,47,65,75,42,0,0,0,0,7.01,43,1518.22,1,0,0,0
920,24,188,1,36,48,63,76,40,0,0,0,0,6.91,31,1518.22,1,0,0,0
545,33,176,2,47,50,62,70,54,0,0,0,0,7.23,34,1518.22,1,0,0,0
595,30,178,1,41,44,61,67,49,0,0,0,0,7.04,34,1518.22,1,0,0,0
310,27,187,2,37,51,57,64,40,0,0,0,0,7.37,21,1518.22,1,0,0,0
535,36,195,2,0,0,60,0,0,78,53,61,61,7.32,40,1518.22,0,0,1,0
325,30,179,2,47,49,41,50,45,0,0,0,0,6.77,25,1518.22,0,0,0,1
280,31,182,2,55,57,53,50,50,0,0,0,0,6.97,23,1518.22,0,0,0,1
140,37,173,2,44,44,35,42,43,0,0,0,0,6.46,20,1518.22,0,0,0,1
110,25,177,2,50,57,35,41,49,0,0,0,0,6.9,25,1518.22,0,0,0,1
260,32,184,2,35,43,46,57,35,0,0,0,0,6.6,18,1518.22,1,0,0,0
260,27,180,2,37,46,42,58,42,0,0,0,0,6.66,16,1518.22,1,0,0,0
105,33,184,1,34,43,48,62,33,0,0,0,0,6.64,20,1518.22,1,0,0,0
340,31,178,2,65,47,52,35,46,0,0,0,0,6.89,20,1518.22,0,1,0,0
260,33,178,2,61,53,46,33,48,0,0,0,0,6.68,23,1518.22,0,1,0,0
515,30,183,2,65,48,50,33,42,0,0,0,0,6.9,24,1518.22,0,1,0,0
540,29,179,2,66,55,47,28,53,0,0,0,0,6.95,27,1518.22,0,1,0,0
470,31,175,2,65,56,52,42,62,0,0,0,0,7.26,28,1518.22,0,0,0,1
310,30,171,2,55,55,35,31,50,0,0,0,0,6.78,26,1518.22,0,0,0,1
310,29,184,2,37,42,49,60,33,0,0,0,0,6.71,26,1518.22,1,0,0,0
845,26,177,2,35,44,56,69,37,0,0,0,0,6.87,23,1518.22,1,0,0,0
280,34,184,2,0,0,40,0,0,59,41,57,50,6.94,23,1518.22,0,0,1,0
290,26,181,2,65,62,47,24,40,0,0,0,0,7.07,27,1518.22,0,1,0,0
385,26,179,2,61,47,43,31,40,0,0,0,0,6.72,28,1518.22,0,1,0,0
620,28,180,2,53,51,44,41,54,0,0,0,0,6.8,28,1518.22,0,0,0,1
420,26,176,2,43,46,35,39,43,0,0,0,0,6.64,28,1518.22,0,0,0,1
190,25,179,1,54,60,35,36,54,0,0,0,0,7.14,34,1518.22,0,0,0,1
185,39,180,2,36,46,54,63,38,0,0,0,0,6.8,28,1518.22,1,0,0,0
270,30,173,2,40,46,42,53,49,0,0,0,0,6.72,14,1518.22,1,0,0,0
775,29,180,2,70,56,55,35,49,0,0,0,0,7.17,25,1518.22,0,1,0,0
740,32,185,2,72,62,57,36,43,0,0,0,0,7.07,21,1518.22,0,1,0,0
375,26,167,2,55,42,45,40,46,0,0,0,0,6.76,23,1518.22,0,1,0,0
580,26,174,2,68,50,47,32,56,0,0,0,0,6.92,18,1518.22,0,1,0,0
275,26,189,2,59,50,47,44,58,0,0,0,0,6.76,20,1518.22,0,0,0,1
320,34,168,1,46,46,49,52,49,0,0,0,0,6.78,30,1518.22,0,0,0,1
730,28,193,2,38,46,62,72,42,0,0,0,0,6.92,28,1518.22,1,0,0,0
515,31,184,2,36,41,49,69,40,0,0,0,0,6.92,18,1518.22,1,0,0,0
680,28,168,1,42,48,41,55,46,0,0,0,0,6.71,23,1518.22,1,0,0,0
240,23,183,2,34,40,46,62,37,0,0,0,0,6.65,13,1518.22,1,0,0,0
315,27,171,2,43,62,52,58,48,0,0,0,0,7.29,29,1518.22,1,0,0,0
1200,29,170,1,58,52,49,42,46,0,0,0,0,6.88,33,1515.82,0,1,0,0
835,27,183,1,65,49,50,31,45,0,0,0,0,6.84,33,1515.82,0,1,0,0
460,26,172,2,58,46,47,37,40,0,0,0,0,6.76,27,1515.82,0,1,0,0
450,25,187,2,59,51,46,34,41,0,0,0,0,6.6,19,1515.82,0,1,0,0
865,29,175,0,55,53,49,55,59,0,0,0,0,7.16,42,1515.82,0,0,0,1
550,31,176,2,56,54,48,42,55,0,0,0,0,7.0,20,1515.82,0,0,0,1
865,24,174,2,52,54,46,48,53,0,0,0,0,7.21,34,1515.82,0,0,0,1
880,31,178,2,50,55,61,62,56,0,0,0,0,7.06,33,1515.82,0,0,0,1
450,32,179,2,50,52,43,47,51,0,0,0,0,6.92,39,1515.82,0,0,0,1
700,24,170,1,49,54,47,61,56,0,0,0,0,6.84,27,1515.82,0,0,0,1
380,35,178,2,53,54,48,49,55,0,0,0,0,6.86,41,1515.82,0,0,0,1
520,27,175,2,43,44,48,59,42,0,0,0,0,6.69,27,1515.82,0,0,0,1
510,24,175,1,43,46,42,58,47,0,0,0,0,6.66,21,1515.82,0,0,0,1
370,34,173,2,33,41,51,69,36,0,0,0,0,6.81,41,1515.82,1,0,0,0
545,31,186,2,35,43,60,73,37,0,0,0,0,7.03,38,1515.82,1,0,0,0
515,27,182,1,44,47,39,53,47,0,0,0,0,6.71,36,1515.82,1,0,0,0
370,31,184,1,36,45,58,71,37,0,0,0,0,6.96,37,1515.82,1,0,0,0
465,25,187,2,35,45,56,70,37,0,0,0,0,6.89,16,1515.82,1,0,0,0
105,36,190,2,0,0,25,0,0,64,29,51,61,7.3,42,1515.82,0,0,1,0
1500,21,175,2,61,53,45,38,49,0,0,0,0,6.84,41,1515.82,0,1,0,0
160,36,179,2,70,57,44,30,44,0,0,0,0,7.13,30,1515.82,0,1,0,0
380,33,168,2,65,53,43,33,53,0,0,0,0,6.81,36,1515.82,0,1,0,0
485,32,172,2,63,52,46,36,54,0,0,0,0,6.97,35,1515.82,0,1,0,0
950,33,171,1,57,59,53,42,63,0,0,0,0,7.22,38,1515.82,0,0,0,1
450,24,175,2,50,45,27,32,47,0,0,0,0,6.42,20,1515.82,0,0,0,1
460,25,181,1,52,56,55,57,53,0,0,0,0,7.15,42,1515.82,0,0,0,1
630,21,180,2,54,54,35,37,53,0,0,0,0,6.75,29,1515.82,0,0,0,1
985,24,169,2,62,72,32,31,59,0,0,0,0,7.37,37,1515.82,0,0,0,1
185,27,178,0,47,48,48,59,45,0,0,0,0,7.05,35,1515.82,0,0,0,1
645,29,176,2,52,48,36,43,47,0,0,0,0,6.82,37,1515.82,0,0,0,1
540,21,180,1,53,53,35,36,50,0,0,0,0,6.73,12,1515.82,0,0,0,1
410,25,171,2,46,48,44,51,45,0,0,0,0,6.64,29,1515.82,0,0,0,1
970,23,176,2,41,49,39,54,48,0,0,0,0,6.77,33,1515.82,1,0,0,0
1500,27,192,2,37,43,60,77,36,0,0,0,0,7.19,39,1515.82,1,0,0,0
875,25,179,2,34,42,59,73,36,0,0,0,0,6.87,35,1515.82,1,0,0,0
275,33,177,1,38,45,38,59,44,0,0,0,0,6.68,29,1515.82,1,0,0,0
875,26,187,2,0,0,54,0,0,58,46,55,59,7.08,36,1515.82,0,0,1,0
360,22,183,2,0,0,37,0,0,55,36,48,48,6.96,22,1515.82,0,0,1,0
290,27,175,2,42,45,42,47,44,0,0,0,0,6.67,26,1515.82,0,0,0,1
280,26,179,2,46,48,39,39,50,0,0,0,0,6.63,27,1515.82,0,0,0,1
260,25,170,1,37,37,45,62,39,0,0,0,0,6.92,16,1515.82,1,0,0,0
105,34,188,2,40,51,53,56,40,0,0,0,0,7.01,32,1515.82,1,0,0,0
220,27,174,2,36,48,38,57,38,0,0,0,0,6.52,26,1515.82,1,0,0,0
425,35,181,2,71,57,48,34,48,0,0,0,0,7.25,37,1515.82,0,1,0,0
440,32,180,2,61,52,46,44,57,0,0,0,0,7.1,38,1515.82,0,1,0,0
470,29,177,2,67,53,48,35,46,0,0,0,0,6.95,28,1515.82,0,1,0,0
670,21,175,2,52,54,43,41,53,0,0,0,0,6.85,35,1515.82,0,0,0,1
535,33,172,2,62,57,43,37,60,0,0,0,0,7.04,34,1515.82,0,0,0,1
680,26,174,1,59,58,38,38,62,0,0,0,0,7.04,14,1515.82,0,0,0,1
760,28,164,2,51,52,44,48,55,0,0,0,0,6.86,38,1515.82,0,0,0,1
475,29,170,1,63,60,41,33,59,0,0,0,0,7.25,36,1515.82,0,0,0,1
570,23,170,2,45,52,46,47,47,0,0,0,0,6.83,35,1515.82,0,0,0,1
340,35,177,2,41,52,56,59,48,0,0,0,0,6.93,33,1515.82,0,0,0,1
655,22,183,1,38,43,56,72,45,0,0,0,0,6.73,11,1515.82,1,0,0,0
405,20,188,2,33,44,45,64,39,0,0,0,0,6.76,21,1515.82,1,0,0,0
610,25,170,2,43,48,43,57,49,0,0,0,0,6.76,24,1515.82,1,0,0,0
205,21,175,1,38,42,38,59,43,0,0,0,0,6.74,17,1515.82,1,0,0,0
470,32,183,2,36,48,56,66,42,0,0,0,0,6.97,38,1515.82,1,0,0,0
460,29,183,1,41,46,47,59,41,0,0,0,0,6.9,35,1515.82,1,0,0,0
315,30,174,1,36,41,45,57,38,0,0,0,0,6.7,19,1515.82,1,0,0,0
140,30,179,1,36,47,57,65,41,0,0,0,0,6.72,14,1515.82,1,0,0,0
465,32,183,2,0,0,46,0,0,59,42,58,49,6.8,36,1515.82,0,0,1,0
335,34,184,2,66,53,52,36,42,0,0,0,0,7.09,30,1515.82,0,1,0,0
160,35,184,2,62,45,58,49,37,0,0,0,0,6.73,20,1515.82,0,1,0,0
335,30,175,1,64,54,48,40,51,0,0,0,0,6.96,21,1515.82,0,1,0,0
405,29,184,2,55,52,36,40,49,0,0,0,0,6.79,39,1515.82,0,0,0,1
535,31,185,2,54,51,40,41,44,0,0,0,0,6.86,35,1515.82,0,0,0,1
490,26,169,2,45,43,39,46,44,0,0,0,0,6.57,21,1515.82,0,0,0,1
385,27,185,2,54,51,36,36,49,0,0,0,0,6.75,23,1515.82,0,0,0,1
120,37,165,0,56,56,45,43,58,0,0,0,0,7.04,26,1515.82,0,0,0,1
325,30,180,2,44,48,48,53,45,0,0,0,0,6.8,23,1515.82,0,0,0,1
275,24,184,1,41,44,44,53,41,0,0,0,0,6.63,19,1515.82,0,0,0,1
290,34,187,1,36,44,49,66,36,0,0,0,0,6.84,21,1515.82,1,0,0,0
520,29,178,2,41,49,46,57,48,0,0,0,0,6.88,28,1515.82,1,0,0,0
215,33,178,1,47,53,47,53,53,0,0,0,0,6.89,19,1515.82,1,0,0,0
425,22,188,2,34,41,45,60,35,0,0,0,0,6.65,25,1515.82,1,0,0,0
380,26,194,2,32,45,54,66,37,0,0,0,0,6.34,16,1515.82,1,0,0,0
345,24,170,1,41,43,29,42,41,0,0,0,0,6.53,24,1515.82,1,0,0,0
910,26,188,1,69,51,49,31,43,0,0,0,0,6.76,21,1515.82,0,1,0,0
140,39,189,2,67,51,56,37,46,0,0,0,0,7.14,37,1515.82,0,1,0,0
680,32,180,2,64,53,49,33,42,0,0,0,0,6.86,40,1515.82,0,1,0,0
455,34,172,2,59,54,37,40,59,0,0,0,0,6.88,29,1515.82,0,0,0,1
835,23,175,2,52,46,40,43,42,0,0,0,0,6.68,34,1515.82,0,0,0,1
1600,31,181,2,59,64,47,42,60,0,0,0,0,7.52,37,1515.82,0,0,0,1
1000,26,181,1,57,59,39,42,58,0,0,0,0,7.04,34,1515.82,0,0,0,1
295,26,195,2,46,44,39,46,43,0,0,0,0,6.69,26,1515.82,0,0,0,1
620,24,168,1,54,52,36,41,52,0,0,0,0,6.73,32,1515.82,0,0,0,1
580,31,176,2,51,53,53,55,46,0,0,0,0,7.23,29,1515.82,0,0,0,1
670,28,178,1,47,45,47,60,44,0,0,0,0,6.89,37,1515.82,0,0,0,1
620,23,168,2,55,57,32,30,54,0,0,0,0,6.97,21,1515.82,0,0,0,1
340,23,172,2,44,48,51,55,45,0,0,0,0,6.83,23,1515.82,0,0,0,1
405,34,185,2,35,44,59,72,37,0,0,0,0,6.83,24,1515.82,1,0,0,0
635,27,175,1,38,44,51,68,43,0,0,0,0,6.89,33,1515.82,1,0,0,0
320,27,186,2,37,47,57,73,40,0,0,0,0,6.98,30,1515.82,1,0,0,0
645,27,185,2,34,48,52,67,41,0,0,0,0,6.89,34,1515.82,1,0,0,0
720,29,178,2,38,48,61,73,44,0,0,0,0,7.0,23,1515.82,1,0,0,0
620,24,182,1,40,47,52,66,41,0,0,0,0,6.84,25,1515.82,1,0,0,0
440,21,175,2,38,47,46,60,44,0,0,0,0,6.9,27,1515.82,1,0,0,0
725,30,182,2,0,0,58,0,0,64,55,53,61,6.96,24,1515.82,0,0,1,0
535,30,175,2,60,49,45,37,41,0,0,0,0,6.87,32,1515.82,0,1,0,0
250,28,180,2,62,64,44,26,43,0,0,0,0,6.96,30,1515.82,0,1,0,0
315,25,181,2,51,44,35,36,40,0,0,0,0,6.66,24,1515.82,0,1,0,0
430,33,176,2,55,52,38,42,56,0,0,0,0,6.94,32,1515.82,0,0,0,1
515,32,168,2,55,63,49,37,62,0,0,0,0,7.28,34,1515.82,0,0,0,1
550,27,165,2,57,57,46,42,57,0,0,0,0,7.02,31,1515.82,0,0,0,1
53,39,165,1,54,58,47,50,57,0,0,0,0,7.25,30,1515.82,0,0,0,1
360,31,170,2,53,54,40,42,54,0,0,0,0,7.03,25,1515.82,0,0,0,1
360,30,170,2,52,52,43,42,52,0,0,0,0,7.09,29,1515.82,0,0,0,1
345,27,167,2,49,43,32,39,49,0,0,0,0,6.53,24,1515.82,0,0,0,1
340,28,182,2,48,50,34,43,50,0,0,0,0,6.9,26,1515.82,0,0,0,1
260,34,170,2,45,52,49,60,44,0,0,0,0,6.9,29,1515.82,0,0,0,1
340,32,187,2,45,52,49,53,47,0,0,0,0,6.74,19,1515.82,0,0,0,1
155,32,187,2,35,51,47,57,38,0,0,0,0,6.83,25,1515.82,1,0,0,0
385,27,176,2,34,39,46,59,37,0,0,0,0,6.61,24,1515.82,1,0,0,0
185,27,186,2,34,46,55,66,37,0,0,0,0,7.03,16,1515.82,1,0,0,0
325,30,175,1,37,44,45,62,45,0,0,0,0,6.91,30,1515.82,1,0,0,0
245,34,176,2,39,45,43,57,42,0,0,0,0,6.77,28,1515.82,1,0,0,0
520,28,179,1,40,47,43,56,44,0,0,0,0,6.75,23,1515.82,1,0,0,0
54,36,180,1,37,46,50,62,37,0,0,0,0,6.52,13,1515.82,1,0,0,0
595,26,181,2,0,0,47,0,0,58,42,48,51,7.14,28,1515.82,0,0,1,0
290,34,172,2,60,45,41,36,44,0,0,0,0,6.99,32,1515.82,0,1,0,0
510,29,171,2,52,42,36,36,47,0,0,0,0,6.63,24,1515.82,0,0,0,1
440,24,172,2,46,48,34,39,48,0,0,0,0,6.69,27,1515.82,0,0,0,1
340,29,174,2,54,49,40,40,46,0,0,0,0,6.84,31,1515.82,0,0,0,1
390,24,185,2,54,60,39,38,49,0,0,0,0,6.84,10,1515.82,0,0,0,1
415,24,168,2,49,50,35,42,48,0,0,0,0,6.68,31,1515.82,0,0,0,1
330,23,180,2,49,54,37,46,46,0,0,0,0,6.82,31,1515.82,0,0,0,1
255,22,175,2,48,41,45,47,47,0,0,0,0,6.81,17,1515.82,0,0,0,1
650,27,181,1,45,51,41,48,42,0,0,0,0,6.7,17,1515.82,0,0,0,1
260,30,177,1,44,46,44,47,46,0,0,0,0,6.72,27,1515.82,0,0,0,1
270,33,185,2,41,47,49,57,43,0,0,0,0,6.69,24,1515.82,0,0,0,1
270,24,176,2,34,38,42,58,38,0,0,0,0,6.63,19,1515.82,1,0,0,0
475,32,184,1,35,48,57,64,41,0,0,0,0,6.79,29,1515.82,1,0,0,0
395,28,180,1,39,43,41,55,45,0,0,0,0,6.7,24,1515.82,1,0,0,0
360,28,178,2,36,41,52,64,42,0,0,0,0,6.87,16,1515.82,1,0,0,0
375,30,179,1,41,41,38,53,48,0,0,0,0,6.75,26,1515.82,1,0,0,0
215,29,184,2,35,46,51,64,40,0,0,0,0,7.13,30,1515.82,1,0,0,0
355,30,180,2,0,0,45,0,0,56,44,51,53,6.91,19,1515.82,0,0,1,0
23,40,183,2,62,53,50,40,40,0,0,0,0,6.78,24,1515.82,0,1,0,0
245,34,177,2,62,48,44,34,41,0,0,0,0,6.86,33,1515.82,0,1,0,0
335,34,172,2,58,55,37,36,56,0,0,0,0,7.03,26,1515.82,0,0,0,1
465,30,172,1,59,57,44,42,57,0,0,0,0,7.09,30,1515.82,0,0,0,1
190,35,172,1,51,58,53,49,57,0,0,0,0,7.11,31,1515.82,0,0,0,1
410,22,174,2,48,51,50,57,50,0,0,0,0,6.93,18,1515.82,0,0,0,1
340,27,176,1,48,47,46,49,52,0,0,0,0,6.82,32,1515.82,0,0,0,1
265,28,175,2,46,49,45,50,48,0,0,0,0,6.68,16,1515.82,0,0,0,1
270,32,181,2,36,44,52,70,40,0,0,0,0,6.8,23,1515.82,1,0,0,0
440,31,183,2,36,46,54,64,41,0,0,0,0,6.77,26,1515.82,1,0,0,0
545,25,183,0,34,42,53,69,35,0,0,0,0,6.89,34,1515.82,1,0,0,0
255,27,168,1,47,51,44,53,53,0,0,0,0,7.16,16,1515.82,1,0,0,0
310,21,178,0,34,42,42,56,38,0,0,0,0,6.58,21,1515.82,1,0,0,0
260,36,186,2,62,57,49,32,41,0,0,0,0,6.96,31,1515.82,0,1,0,0
310,23,180,2,46,49,56,58,48,0,0,0,0,6.73,19,1515.82,0,0,0,1
360,28,167,2,55,59,34,31,56,0,0,0,0,7.23,30,1515.82,0,0,0,1
370,26,180,2,49,39,43,43,43,0,0,0,0,6.7,26,1515.82,0,0,0,1
180,34,163,2,54,61,27,32,48,0,0,0,0,7.0,30,1515.82,0,0,0,1
230,29,172,1,52,46,29,38,53,0,0,0,0,6.74,20,1515.82,0,0,0,1
340,28,185,2,35,40,49,63,38,0,0,0,0,6.78,26,1515.82,1,0,0,0
205,24,184,2,33,40,49,67,35,0,0,0,0,6.77,22,1515.82,1,0,0,0
355,23,182,1,39,40,37,54,42,0,0,0,0,6.53,20,1515.82,1,0,0,0
410,26,179,2,34,37,43,58,37,0,0,0,0,6.6,24,1515.82,1,0,0,0
160,32,183,2,35,47,51,58,41,0,0,0,0,6.91,34,1515.82,1,0,0,0
